,genre,anime_count
1252,"[""'Adventure'"", ""'Drama'"", ""'Horror'"", ""'Mecha'"", ""'Military'"", ""'Romance'"", ""'Sci-Fi'"", ""'Space'""]",2
1253,"[""'Adventure'"", ""'Drama'"", ""'Historical'"", ""'Mystery'"", ""'Seinen'"", ""'Slice of Life'""]",2
1254,"[""'Adventure'"", ""'Drama'"", ""'Historical'"", ""'Martial Arts'"", ""'Romance'""]",2
1255,"[""'Adventure'"", ""'Comedy'"", ""'Police'"", ""'Sci-Fi'""]",2
1256,"[""'Adventure'"", ""'Comedy'"", ""'Romance'"", ""'Shoujo'"", ""'Shounen Ai'""]",2
1257,"[""'Adventure'"", ""'Comedy'"", ""'Romance'"", ""'Shounen'""]",2
1258,"[""'Adventure'"", ""'Comedy'"", ""'Sci-Fi'"", ""'Seinen'""]",2
1259,"[""'Adventure'"", ""'Comedy'"", ""'Shounen'"", ""'Sports'""]",2
1260,"[""'Adventure'"", ""'Comedy'"", ""'Shounen'"", ""'Supernatural'""]",2
1261,"[""'Adventure'"", ""'Comedy'"", ""'Space'""]",2
1262,"[""'Adventure'"", ""'Demons'"", ""'Drama'"", ""'Fantasy'"", ""'Historical'"", ""'Kids'"", ""'Magic'"", ""'Romance'"", ""'Supernatural'""]",2
1263,"[""'Adventure'"", ""'Demons'"", ""'Fantasy'"", ""'Romance'""]",2
1264,"[""'Adventure'"", ""'Demons'"", ""'Fantasy'"", ""'Shounen'"", ""'Supernatural'""]",2
1265,"[""'Adventure'"", ""'Demons'"", ""'Game'"", ""'Military'"", ""'Sci-Fi'""]",2
1266,"[""'Adventure'"", ""'Demons'"", ""'Super Power'"", ""'Supernatural'""]",2
1267,"[""'Adventure'"", ""'Drama'"", ""'Fantasy'"", ""'Horror'"", ""'Shounen'"", ""'Supernatural'"", ""'Vampire'""]",2
1268,"[""'Adventure'"", ""'Drama'"", ""'Fantasy'"", ""'Kids'""]",2
1269,"[""'Adventure'"", ""'Drama'"", ""'Fantasy'"", ""'Romance'""]",2
1270,"[""'Adventure'"", ""'Game'"", ""'Kids'""]",2
1271,"[""'Adventure'"", ""'Historical'"", ""'Sci-Fi'""]",2
1272,"[""'Action'"", ""'Fantasy'"", ""'Magic'"", ""'Sci-Fi'"", ""'Shounen'""]",2
1273,"[""'Comedy'"", ""'Drama'"", ""'Ecchi'"", ""'Fantasy'"", ""'Harem'"", ""'Magic'"", ""'Romance'"", ""'School'"", ""'Seinen'""]",2
1274,"[""'Comedy'"", ""'Dementia'"", ""'Music'""]",2
1275,"[""'Comedy'"", ""'Demons'"", ""'Drama'"", ""'Fantasy'"", ""'Slice of Life'""]",2
1276,"[""'Comedy'"", ""'Demons'"", ""'Ecchi'"", ""'Fantasy'"", ""'Romance'"", ""'Seinen'""]",2
1277,"[""'Comedy'"", ""'Demons'"", ""'Ecchi'"", ""'Harem'"", ""'Romance'"", ""'School'""]",2
1278,"[""'Comedy'"", ""'Demons'"", ""'Ecchi'"", ""'Romance'"", ""'School'""]",2
1279,"[""'Comedy'"", ""'Demons'"", ""'Kids'"", ""'School'"", ""'Supernatural'""]",2
1280,"[""'Comedy'"", ""'Demons'"", ""'Mystery'"", ""'Romance'"", ""'Shounen'"", ""'Supernatural'""]",2
1281,"[""'Comedy'"", ""'Drama'"", ""'Ecchi'"", ""'Romance'"", ""'Shounen'""]",2
1282,"[""'Adventure'"", ""'Historical'"", ""'Shoujo'""]",2
1283,"[""'Comedy'"", ""'Drama'"", ""'Game'""]",2
1284,"[""'Comedy'"", ""'Drama'"", ""'Harem'"", ""'Romance'"", ""'School'""]",2
1285,"[""'Comedy'"", ""'Drama'"", ""'Harem'"", ""'Romance'"", ""'Sci-Fi'""]",2
1286,"[""'Comedy'"", ""'Drama'"", ""'Historical'"", ""'Romance'"", ""'Supernatural'""]",2
1287,"[""'Comedy'"", ""'Drama'"", ""'Historical'""]",2
1288,"[""'Comedy'"", ""'Drama'"", ""'Mecha'"", ""'Sci-Fi'""]",2
1289,"[""'Comedy'"", ""'Drama'"", ""'Music'"", ""'Romance'"", ""'Shoujo'"", ""'Slice of Life'""]",2
1290,"[""'Vampire'""]",2
1291,"[""'Cars'"", ""'Comedy'""]",2
1292,"[""'Adventure'"", ""'Supernatural'""]",2
1293,"[""'Adventure'"", ""'Shoujo'""]",2
1294,"[""'Adventure'"", ""'Historical'"", ""'Shounen'""]",2
1295,"[""'Adventure'"", ""'Kids'"", ""'Magic'""]",2
1296,"[""'Adventure'"", ""'Kids'"", ""'Sci-Fi'"", ""'Super Power'""]",2
1297,"[""'Adventure'"", ""'Kids'"", ""'Shounen'""]",2
1298,"[""'Adventure'"", ""'Kids'"", ""'Space'""]",2
1299,"[""'Adventure'"", ""'Kids'"", ""'Sports'""]",2
1300,"[""'Adventure'"", ""'Magic'""]",2
1301,"[""'Adventure'"", ""'Mecha'"", ""'Military'"", ""'Sci-Fi'"", ""'Shounen'""]",2
1302,"[""'Adventure'"", ""'Mecha'"", ""'Sci-Fi'"", ""'Shounen'"", ""'Space'""]",2
1303,"[""'Adventure'"", ""'Music'"", ""'Sci-Fi'""]",2
1304,"[""'Adventure'"", ""'Mystery'"", ""'Police'"", ""'Shounen'""]",2
1305,"[""'Adventure'"", ""'Mystery'"", ""'Romance'"", ""'Sci-Fi'""]",2
1306,"[""'Adventure'"", ""'Mystery'""]",2
1307,"[""'Adventure'"", ""'Romance'""]",2
1308,"[""'Adventure'"", ""'Sci-Fi'"", ""'Shounen'"", ""'Space'""]",2
1309,"[""'Adventure'"", ""'Comedy'"", ""'Mystery'""]",2
1310,"[""'Adventure'"", ""'Comedy'"", ""'Martial Arts'"", ""'Romance'"", ""'Shounen'"", ""'Supernatural'""]",2
1311,"[""'Adventure'"", ""'Comedy'"", ""'Magic'""]",2
1312,"[""'Action'"", ""'Mecha'"", ""'Romance'"", ""'Sci-Fi'"", ""'Super Power'"", ""'Supernatural'""]",2
1313,"[""'Action'"", ""'Martial Arts'"", ""'Sports'""]",2
1314,"[""'Action'"", ""'Mecha'"", ""'Military'"", ""'Police'"", ""'Sci-Fi'"", ""'Seinen'""]",2
1315,"[""'Action'"", ""'Mecha'"", ""'Military'"", ""'School'"", ""'Super Power'""]",2
1316,"[""'Action'"", ""'Mecha'"", ""'Military'"", ""'Space'""]",2
1317,"[""'Action'"", ""'Mecha'"", ""'Music'""]",2
1318,"[""'Action'"", ""'Mecha'"", ""'Parody'"", ""'Sci-Fi'""]",2
1319,"[""'Action'"", ""'Mecha'"", ""'Police'"", ""'Psychological'"", ""'Sci-Fi'"", ""'Seinen'""]",2
1320,"[""'Action'"", ""'Mecha'"", ""'Romance'"", ""'Shounen'""]",2
1321,"[""'Adventure'"", ""'Comedy'"", ""'Kids'"", ""'Slice of Life'""]",2
1322,"[""'Action'"", ""'Mecha'"", ""'Space'""]",2
1323,"[""'Action'"", ""'Mecha'"", ""'Supernatural'""]",2
1324,"[""'Action'"", ""'Military'"", ""'School'"", ""'Sci-Fi'"", ""'Slice of Life'""]",2
1325,"[""'Action'"", ""'Military'"", ""'Seinen'""]",2
1326,"[""'Action'"", ""'Mystery'"", ""'Police'"", ""'Psychological'"", ""'Supernatural'"", ""'Thriller'""]",2
1327,"[""'Action'"", ""'Mystery'"", ""'Police'"", ""'Sci-Fi'""]",2
1328,"[""'Action'"", ""'Mystery'"", ""'Romance'"", ""'Supernatural'"", ""'Thriller'""]",2
1329,"[""'Action'"", ""'Magic'"", ""'Military'""]",2
1330,"[""'Action'"", ""'Magic'"", ""'Martial Arts'""]",2
1331,"[""'Action'"", ""'Kids'"", ""'Sci-Fi'""]",2
1332,"[""'Action'"", ""'Kids'"", ""'Mystery'""]",2
1333,"[""'Action'"", ""'Fantasy'"", ""'Samurai'""]",2
1334,"[""'Action'"", ""'Fantasy'"", ""'Seinen'"", ""'Supernatural'""]",2
1335,"[""'Action'"", ""'Fantasy'"", ""'Shoujo'""]",2
1336,"[""'Action'"", ""'Game'"", ""'Kids'""]",2
1337,"[""'Action'"", ""'Game'"", ""'Music'""]",2
1338,"[""'Action'"", ""'Hentai'"", ""'Supernatural'""]",2
1339,"[""'Action'"", ""'Historical'"", ""'Martial Arts'"", ""'Samurai'"", ""'Seinen'""]",2
1340,"[""'Action'"", ""'Historical'"", ""'Martial Arts'"", ""'Samurai'""]",2
1341,"[""'Action'"", ""'Historical'"", ""'Sci-Fi'"", ""'Shounen'""]",2
1342,"[""'Action'"", ""'Historical'"", ""'Seinen'""]",2
1343,"[""'Action'"", ""'Horror'"", ""'Sci-Fi'"", ""'Shounen'""]",2
1344,"[""'Action'"", ""'Horror'"", ""'Sci-Fi'"", ""'Super Power'""]",2
1345,"[""'Action'"", ""'Horror'"", ""'Seinen'"", ""'Supernatural'"", ""'Vampire'""]",2
1346,"[""'Action'"", ""'Horror'"", ""'Shounen'"", ""'Supernatural'""]",2
1347,"[""'Action'"", ""'Horror'""]",2
1348,"[""'Action'"", ""'Mystery'"", ""'Sci-Fi'"", ""'Seinen'""]",2
1349,"[""'Action'"", ""'Mystery'"", ""'Shounen'""]",2
1350,"[""'Action'"", ""'Mystery'"", ""'Super Power'""]",2
1351,"[""'Adventure'"", ""'Comedy'"", ""'Fantasy'"", ""'Game'"", ""'Shounen'""]",2
1352,"[""'Adventure'"", ""'Comedy'"", ""'Fantasy'"", ""'Historical'"", ""'Shounen'""]",2
1353,"[""'Adventure'"", ""'Comedy'"", ""'Fantasy'"", ""'Historical'""]",2
1354,"[""'Adventure'"", ""'Comedy'"", ""'Fantasy'"", ""'Kids'"", ""'Mecha'"", ""'Shounen'""]",2
1355,"[""'Adventure'"", ""'Comedy'"", ""'Fantasy'"", ""'Kids'"", ""'Romance'"", ""'Shounen'""]",2
1356,"[""'Adventure'"", ""'Comedy'"", ""'Fantasy'"", ""'Mecha'""]",2
1357,"[""'Adventure'"", ""'Comedy'"", ""'Fantasy'"", ""'Shoujo'"", ""'Shounen Ai'""]",2
1358,"[""'Adventure'"", ""'Comedy'"", ""'Fantasy'"", ""'Shoujo'""]",2
1359,"[""'Adventure'"", ""'Comedy'"", ""'Fantasy'"", ""'Slice of Life'""]",2
1360,"[""'Adventure'"", ""'Comedy'"", ""'Fantasy'"", ""'Supernatural'""]",2
1361,"[""'Adventure'"", ""'Comedy'"", ""'Historical'"", ""'Kids'""]",2
1362,"[""'Adventure'"", ""'Comedy'"", ""'Horror'"", ""'School'"", ""'Shounen'"", ""'Supernatural'""]",2
1363,"[""'Adventure'"", ""'Comedy'"", ""'Horror'""]",2
1364,"[""'Adventure'"", ""'Comedy'"", ""'Kids'"", ""'Magic'""]",2
1365,"[""'Adventure'"", ""'Comedy'"", ""'Kids'"", ""'Mecha'"", ""'Sci-Fi'"", ""'Shounen'""]",2
1366,"[""'Adventure'"", ""'Comedy'"", ""'Kids'"", ""'Sci-Fi'"", ""'Shounen'""]",2
1367,"[""'Adventure'"", ""'Comedy'"", ""'Fantasy'"", ""'Hentai'""]",2
1368,"[""'Adventure'"", ""'Comedy'"", ""'Drama'"", ""'Mystery'"", ""'Sci-Fi'""]",2
1369,"[""'Action'"", ""'Mystery'"", ""'Supernatural'"", ""'Thriller'""]",2
1370,"[""'Adventure'"", ""'Comedy'"", ""'Drama'"", ""'Music'"", ""'School'"", ""'Seinen'""]",2
1371,"[""'Action'"", ""'Mystery'"", ""'Supernatural'"", ""'Vampire'""]",2
1372,"[""'Action'"", ""'Psychological'"", ""'Sci-Fi'"", ""'Super Power'""]",2
1373,"[""'Action'"", ""'School'"", ""'Sci-Fi'"", ""'Shounen'"", ""'Supernatural'""]",2
1374,"[""'Action'"", ""'School'"", ""'Sci-Fi'"", ""'Super Power'""]",2
1375,"[""'Action'"", ""'School'"", ""'Shoujo Ai'""]",2
1376,"[""'Action'"", ""'School'"", ""'Sports'""]",2
1377,"[""'Action'"", ""'Sci-Fi'"", ""'Shounen'"", ""'Space'"", ""'Super Power'""]",2
1378,"[""'Action'"", ""'Sci-Fi'"", ""'Shounen'"", ""'Space'""]",2
1379,"[""'Action'"", ""'Sci-Fi'"", ""'Space'"", ""'Super Power'""]",2
1380,"[""'Action'"", ""'Sci-Fi'"", ""'Sports'""]",2
1381,"[""'Action'"", ""'Shounen Ai'"", ""'Supernatural'""]",2
1382,"[""'Action'"", ""'Super Power'""]",2
1383,"[""'Adventure'"", ""'Cars'""]",2
1384,"[""'Adventure'"", ""'Comedy'"", ""'Demons'"", ""'Fantasy'"", ""'Magic'""]",2
1385,"[""'Adventure'"", ""'Comedy'"", ""'Drama'"", ""'Fantasy'"", ""'Historical'"", ""'Magic'"", ""'Martial Arts'"", ""'Romance'"", ""'Shoujo'""]",2
1386,"[""'Action'"", ""'Mecha'"", ""'Sci-Fi'"", ""'Shounen'"", ""'Space'""]",2
1387,"[""'Action'"", ""'Adventure'"", ""'Cars'"", ""'Comedy'"", ""'Kids'"", ""'Police'""]",2
1388,"[""'Drama'"", ""'Supernatural'"", ""'Thriller'""]",2
1389,"[""'Comedy'"", ""'Romance'"", ""'School'"", ""'Shoujo Ai'""]",2
1390,"[""'Kids'"", ""'Police'""]",2
1391,"[""'Drama'"", ""'Mystery'"", ""'Romance'"", ""'Shoujo'"", ""'Supernatural'"", ""'Vampire'""]",2
1392,"[""'Demons'""]",2
1393,"[""'Comedy'"", ""'Romance'"", ""'School'"", ""'Supernatural'""]",2
1394,"[""'Fantasy'"", ""'Romance'"", ""'Shoujo'""]",2
1395,"[""'Drama'"", ""'Ecchi'"", ""'Harem'"", ""'Historical'"", ""'Mecha'"", ""'Supernatural'""]",2
1396,"[""'Kids'"", ""'Mystery'"", ""'School'""]",2
1397,"[""'Historical'"", ""'Kids'"", ""'Sci-Fi'""]",2
1398,"[""'Comedy'"", ""'Romance'"", ""'Shounen'"", ""'Supernatural'""]",2
1399,"[""'Mystery'"", ""'Shoujo'""]",2
1400,"[""'Fantasy'"", ""'Music'"", ""'Slice of Life'"", ""'Supernatural'""]",2
1401,"[""'Drama'"", ""'Mystery'"", ""'Supernatural'""]",2
1402,"[""'Drama'"", ""'Mystery'""]",2
1403,"[""'Fantasy'"", ""'Music'"", ""'Sci-Fi'""]",2
1404,"[""'Comedy'"", ""'Psychological'""]",2
1405,"[""'Drama'"", ""'Psychological'"", ""'Romance'"", ""'Slice of Life'""]",2
1406,"[""'Drama'"", ""'Historical'"", ""'Kids'"", ""'Shoujo'""]",2
1407,"[""'Mystery'"", ""'Sci-Fi'"", ""'Thriller'""]",2
1408,"[""'Comedy'"", ""'School'"", ""'Super Power'""]",2
1409,"[""'Drama'"", ""'Music'"", ""'Seinen'""]",2
1410,"[""'Mystery'"", ""'Psychological'"", ""'Supernatural'""]",2
1411,"[""'Drama'"", ""'Music'"", ""'Romance'"", ""'Sports'"", ""'Yaoi'""]",2
1412,"[""'Mystery'"", ""'Psychological'""]",2
1413,"[""'Drama'"", ""'Music'"", ""'Romance'""]",2
1414,"[""'Historical'"", ""'Kids'"", ""'Music'""]",2
1415,"[""'Comedy'"", ""'School'"", ""'Shoujo Ai'""]",2
1416,"[""'Drama'"", ""'Music'"", ""'Sci-Fi'""]",2
1417,"[""'Kids'"", ""'School'"", ""'Shoujo'""]",2
1418,"[""'Demons'"", ""'Parody'""]",2
1419,"[""'Mystery'"", ""'School'"", ""'Slice of Life'""]",2
1420,"[""'Demons'"", ""'Horror'"", ""'Sci-Fi'"", ""'Supernatural'""]",2
1421,"[""'Demons'"", ""'Horror'"", ""'Supernatural'""]",2
1422,"[""'Demons'"", ""'Horror'""]",2
1423,"[""'Mystery'"", ""'School'""]",2
1424,"[""'Comedy'"", ""'Romance'"", ""'Slice of Life'"", ""'Supernatural'""]",2
1425,"[""'Drama'"", ""'Historical'"", ""'Kids'"", ""'Slice of Life'""]",2
1426,"[""'Drama'"", ""'Ecchi'"", ""'Romance'"", ""'School'""]",2
1427,"[""'Drama'"", ""'Ecchi'"", ""'Romance'""]",2
1428,"[""'Drama'"", ""'Ecchi'""]",2
1429,"[""'Comedy'"", ""'Parody'"", ""'School'"", ""'Shoujo Ai'""]",2
1430,"[""'Comedy'"", ""'Parody'"", ""'Seinen'"", ""'Sports'"", ""'Super Power'""]",2
1431,"[""'Drama'"", ""'Harem'"", ""'Romance'"", ""'School'"", ""'Slice of Life'""]",2
1432,"[""'Drama'"", ""'Romance'"", ""'School'"", ""'Shounen'""]",2
1433,"[""'Kids'"", ""'Mecha'"", ""'Sci-Fi'""]",2
1434,"[""'Fantasy'"", ""'Magic'"", ""'Music'"", ""'Shoujo'""]",2
1435,"[""'Historical'"", ""'Romance'"", ""'Shoujo'"", ""'Supernatural'""]",2
1436,"[""'Comedy'"", ""'Parody'"", ""'School'"", ""'Slice of Life'""]",2
1437,"[""'Drama'"", ""'Romance'"", ""'Sci-Fi'"", ""'Shoujo'""]",2
1438,"[""'Drama'"", ""'Psychological'"", ""'School'"", ""'Slice of Life'""]",2
1439,"[""'Kids'"", ""'Martial Arts'"", ""'Sci-Fi'"", ""'Super Power'""]",2
1440,"[""'Comedy'"", ""'Parody'"", ""'School'"", ""'Sci-Fi'"", ""'Shounen'""]",2
1441,"[""'Psychological'"", ""'School'""]",2
1442,"[""'Drama'"", ""'Romance'"", ""'Sci-Fi'"", ""'Yaoi'""]",2
1443,"[""'Comedy'"", ""'Parody'"", ""'Romance'""]",2
1444,"[""'Psychological'"", ""'Sci-Fi'""]",2
1445,"[""'Drama'"", ""'Fantasy'"", ""'Historical'"", ""'Kids'""]",2
1446,"[""'Fantasy'"", ""'Magic'"", ""'Romance'"", ""'Shoujo'""]",2
1447,"[""'Drama'"", ""'Fantasy'"", ""'Hentai'"", ""'Romance'""]",2
1448,"[""'Drama'"", ""'Harem'"", ""'Romance'""]",2
1449,"[""'Drama'"", ""'Romance'"", ""'School'"", ""'Shoujo Ai'""]",2
1450,"[""'Historical'"", ""'Kids'"", ""'Supernatural'""]",2
1451,"[""'Comedy'"", ""'Psychological'"", ""'Romance'"", ""'School'"", ""'Seinen'""]",2
1452,"[""'Kids'"", ""'Music'"", ""'School'""]",2
1453,"[""'Drama'"", ""'Psychological'"", ""'Sci-Fi'""]",2
1454,"[""'Drama'"", ""'Psychological'"", ""'Shounen'"", ""'Slice of Life'""]",2
1455,"[""'Parody'"", ""'Seinen'""]",2
1456,"[""'Drama'"", ""'Romance'"", ""'School'"", ""'Sci-Fi'"", ""'Shoujo'""]",2
1457,"[""'Kids'"", ""'Music'"", ""'School'"", ""'Slice of Life'""]",2
1458,"[""'Drama'"", ""'Romance'"", ""'School'"", ""'Seinen'"", ""'Slice of Life'""]",2
1459,"[""'Drama'"", ""'Romance'"", ""'School'"", ""'Seinen'""]",2
1460,"[""'Parody'"", ""'Sports'""]",2
1461,"[""'Drama'"", ""'Romance'"", ""'School'"", ""'Shoujo Ai'"", ""'Shoujo'"", ""'Slice of Life'""]",2
1462,"[""'Comedy'"", ""'Parody'"", ""'Supernatural'""]",2
1463,"[""'Historical'"", ""'Parody'""]",2
1464,"[""'Parody'"", ""'Super Power'""]",2
1465,"[""'Drama'"", ""'Music'"", ""'Romance'"", ""'Shounen Ai'"", ""'Slice of Life'""]",2
1466,"[""'Fantasy'"", ""'Shoujo'"", ""'Supernatural'""]",2
1467,"[""'Psychological'"", ""'Seinen'"", ""'Supernatural'""]",2
1468,"[""'Hentai'"", ""'Mystery'""]",2
1469,"[""'Military'"", ""'Music'""]",2
1470,"[""'Drama'"", ""'Horror'"", ""'Sci-Fi'""]",2
1471,"[""'Drama'"", ""'Horror'"", ""'Psychological'"", ""'Supernatural'""]",2
1472,"[""'Drama'"", ""'Mecha'"", ""'Military'"", ""'Sci-Fi'"", ""'Shounen'""]",2
1473,"[""'Demons'"", ""'Fantasy'"", ""'Historical'"", ""'Magic'"", ""'Shoujo'"", ""'Supernatural'""]",2
1474,"[""'Harem'"", ""'Music'""]",2
1475,"[""'Dementia'"", ""'Music'"", ""'Psychological'""]",2
1476,"[""'Harem'"", ""'Music'"", ""'School'"", ""'Shoujo'""]",2
1477,"[""'Military'"", ""'Music'"", ""'Sci-Fi'"", ""'Slice of Life'""]",2
1478,"[""'Drama'"", ""'Mecha'"", ""'Psychological'"", ""'Sci-Fi'""]",2
1479,"[""'Dementia'"", ""'Fantasy'"", ""'Music'""]",2
1480,"[""'Harem'"", ""'Hentai'"", ""'School'"", ""'Yuri'""]",2
1481,"[""'Harem'"", ""'Hentai'"", ""'Romance'""]",2
1482,"[""'Magic'"", ""'Romance'"", ""'School'""]",2
1483,"[""'Dementia'"", ""'Drama'"", ""'Music'""]",2
1484,"[""'Hentai'"", ""'School'"", ""'Sci-Fi'""]",2
1485,"[""'Hentai'"", ""'Mecha'""]",2
1486,"[""'Mecha'"", ""'Space'""]",2
1487,"[""'Drama'"", ""'Music'"", ""'Romance'"", ""'Shoujo'"", ""'Slice of Life'""]",2
1488,"[""'Demons'"", ""'Fantasy'"", ""'Hentai'"", ""'Martial Arts'""]",2
1489,"[""'Demons'"", ""'Fantasy'"", ""'Hentai'"", ""'Horror'""]",2
1490,"[""'Demons'"", ""'Fantasy'"", ""'Hentai'"", ""'Magic'""]",2
1491,"[""'Mecha'"", ""'Music'""]",2
1492,"[""'Drama'"", ""'Kids'"", ""'School'""]",2
1493,"[""'Mecha'"", ""'Parody'"", ""'Slice of Life'""]",2
1494,"[""'Harem'""]",2
1495,"[""'Mecha'"", ""'Military'""]",2
1496,"[""'Mecha'"", ""'Romance'"", ""'Sci-Fi'""]",2
1497,"[""'Hentai'"", ""'Magic'"", ""'Supernatural'""]",2
1498,"[""'Mecha'"", ""'Military'"", ""'Sci-Fi'"", ""'Shounen'"", ""'Space'""]",2
1499,"[""'Demons'"", ""'Fantasy'"", ""'Hentai'""]",2
1500,"[""'Mecha'"", ""'Shounen'""]",2
1501,"[""'Mecha'"", ""'Military'"", ""'Mystery'"", ""'Police'"", ""'Sci-Fi'"", ""'Seinen'""]",2
1502,"[""'Drama'"", ""'Magic'"", ""'Romance'"", ""'Shounen'""]",2
1503,"[""'Demons'"", ""'Drama'""]",2
1504,"[""'Demons'"", ""'Drama'"", ""'Kids'""]",2
1505,"[""'Music'"", ""'Psychological'"", ""'School'""]",2
1506,"[""'Drama'"", ""'Historical'"", ""'Sports'""]",2
1507,"[""'Drama'"", ""'Historical'"", ""'Shounen'""]",2
1508,"[""'Demons'"", ""'Horror'"", ""'Parody'""]",2
1509,"[""'Music'"", ""'Super Power'""]",2
1510,"[""'Kids'"", ""'Sci-Fi'"", ""'Supernatural'""]",2
1511,"[""'Comedy'"", ""'Seinen'"", ""'Supernatural'""]",2
1512,"[""'Music'"", ""'Supernatural'"", ""'Vampire'""]",2
1513,"[""'Demons'"", ""'Historical'"", ""'Samurai'"", ""'Supernatural'""]",2
1514,"[""'Drama'"", ""'Music'"", ""'Romance'"", ""'School'"", ""'Shounen'""]",2
1515,"[""'Drama'"", ""'Historical'"", ""'Music'"", ""'Romance'""]",2
1516,"[""'Mystery'"", ""'Police'"", ""'Supernatural'""]",2
1517,"[""'Demons'"", ""'Harem'"", ""'Romance'"", ""'Shoujo'"", ""'Supernatural'"", ""'Vampire'""]",2
1518,"[""'Comedy'"", ""'Sci-Fi'"", ""'Shounen'"", ""'Slice of Life'""]",2
1519,"[""'Comedy'"", ""'Sci-Fi'"", ""'Shoujo'""]",2
1520,"[""'Fantasy'"", ""'Space'""]",2
1521,"[""'Drama'"", ""'Historical'"", ""'Music'"", ""'Romance'"", ""'Shoujo'""]",2
1522,"[""'Mystery'"", ""'Psychological'"", ""'Sci-Fi'""]",2
1523,"[""'Comedy'"", ""'Sci-Fi'"", ""'Seinen'"", ""'Slice of Life'"", ""'Space'""]",2
1524,"[""'Historical'"", ""'Horror'""]",2
1525,"[""'Game'"", ""'Historical'""]",2
1526,"[""'Hentai'"", ""'Vampire'""]",2
1527,"[""'Comedy'"", ""'Shoujo Ai'""]",2
1528,"[""'Drama'"", ""'Military'"", ""'Sci-Fi'""]",2
1529,"[""'Dementia'"", ""'Drama'"", ""'Horror'"", ""'Psychological'"", ""'Romance'"", ""'Seinen'"", ""'Supernatural'""]",2
1530,"[""'Drama'"", ""'Historical'"", ""'Seinen'""]",2
1531,"[""'Drama'"", ""'Military'"", ""'Music'""]",2
1532,"[""'Music'"", ""'Romance'"", ""'Slice of Life'""]",2
1533,"[""'Drama'"", ""'Historical'"", ""'Seinen'"", ""'Slice of Life'""]",2
1534,"[""'Game'"", ""'Sci-Fi'""]",2
1535,"[""'Demons'"", ""'Hentai'"", ""'School'"", ""'Supernatural'""]",2
1536,"[""'Music'"", ""'Shoujo'"", ""'Slice of Life'""]",2
1537,"[""'Music'"", ""'Shounen Ai'""]",2
1538,"[""'Music'"", ""'Shounen'"", ""'Sports'""]",2
1539,"[""'Drama'"", ""'Historical'"", ""'Psychological'"", ""'Seinen'""]",2
1540,"[""'Hentai'"", ""'Sports'""]",2
1541,"[""'Comedy'"", ""'Shounen Ai'"", ""'Slice of Life'""]",2
1542,"[""'Game'"", ""'Parody'""]",2
1543,"[""'Game'"", ""'Kids'"", ""'Music'""]",2
1544,"[""'Drama'"", ""'Romance'"", ""'Seinen'""]",2
1545,"[""'Drama'"", ""'Kids'"", ""'Music'""]",2
1546,"[""'Kids'"", ""'Magic'"", ""'Music'""]",2
1547,"[""'Slice of Life'"", ""'Space'""]",2
1548,"[""'Drama'"", ""'Slice of Life'"", ""'Sports'""]",2
1549,"[""'Comedy'"", ""'Magic'"", ""'Shounen'""]",2
1550,"[""'Drama'"", ""'Shounen'""]",2
1551,"[""'Drama'"", ""'Game'"", ""'Mystery'"", ""'Psychological'"", ""'Thriller'""]",2
1552,"[""'Drama'"", ""'Game'"", ""'Seinen'"", ""'Slice of Life'""]",2
1553,"[""'Comedy'"", ""'Military'"", ""'Parody'"", ""'Sci-Fi'"", ""'Space'""]",2
1554,"[""'Horror'"", ""'Seinen'""]",2
1555,"[""'Fantasy'"", ""'Harem'"", ""'Historical'"", ""'Romance'"", ""'Shoujo'""]",2
1556,"[""'School'"", ""'Sci-Fi'""]",2
1557,"[""'Horror'"", ""'Kids'""]",2
1558,"[""'Romance'"", ""'Sports'""]",2
1559,"[""'Romance'"", ""'Slice of Life'"", ""'Supernatural'""]",2
1560,"[""'Romance'"", ""'Shounen'"", ""'Sports'""]",2
1561,"[""'Comedy'"", ""'Military'"", ""'Sci-Fi'""]",2
1562,"[""'Romance'"", ""'Shounen Ai'""]",2
1563,"[""'Comedy'"", ""'Military'""]",2
1564,"[""'Ecchi'"", ""'Magic'""]",2
1565,"[""'Josei'"", ""'Mystery'"", ""'Romance'"", ""'Supernatural'""]",2
1566,"[""'Ecchi'"", ""'Martial Arts'"", ""'School'"", ""'Super Power'""]",2
1567,"[""'Fantasy'"", ""'Horror'"", ""'Mystery'""]",2
1568,"[""'Comedy'"", ""'Music'"", ""'Parody'""]",2
1569,"[""'Ecchi'"", ""'Parody'"", ""'Romance'"", ""'Seinen'""]",2
1570,"[""'Fantasy'"", ""'Horror'"", ""'Seinen'"", ""'Vampire'""]",2
1571,"[""'Fantasy'"", ""'Harem'"", ""'Hentai'"", ""'Magic'"", ""'Supernatural'""]",2
1572,"[""'Comedy'"", ""'Music'"", ""'Sci-Fi'"", ""'Slice of Life'""]",2
1573,"[""'Josei'"", ""'Romance'""]",2
1574,"[""'Comedy'"", ""'Music'"", ""'Seinen'""]",2
1575,"[""'Fantasy'"", ""'Historical'"", ""'Josei'"", ""'Samurai'""]",2
1576,"[""'Comedy'"", ""'Mecha'"", ""'Sci-Fi'"", ""'Slice of Life'"", ""'Space'""]",2
1577,"[""'Fantasy'"", ""'Historical'"", ""'Josei'"", ""'Romance'""]",2
